,stop_id,stop_lat,stop_lon,Number of Stops,City,State
79,317.0,41.369232000000004,-81.805599,29,,
4125,9956.0,41.372437,-81.847213,29,,
546,2019.0,41.371731,-81.821629,29,,
547,2028.0,41.371679,-81.81201,29,,
5592,14766.0,41.458818,-81.805025,29,,
94,346.0,41.371488,-81.8095,29,,
5597,14771.0,41.378988,-81.857522,29,,
104,375.0,41.461962,-81.81227,29,,
5598,14772.0,41.381073,-81.85315600000001,29,,
4126,9957.0,41.372310999999996,-81.843917,29,,
3838,9158.0,41.37632,-81.853127,29,,
5156,14165.0,41.372038,-81.825891,29,,
2911,7129.0,41.459087,-81.814565,29,,
5444,14598.0,41.372612,-81.852864,29,,
5439,14593.0,41.368469,-81.803618,29,,
316,1138.0,41.460436,-81.814357,29,,
1222,3543.0,41.290541,-81.819142,29,,
320,1145.0,41.458963,-81.814736,29,,
1218,3537.0,41.290602,-81.816229,29,,
1216,3533.0,41.290456,-81.827395,29,,
1213,3530.0,41.290433,-81.830467,29,,
1212,3529.0,41.290478,-81.824037,29,,
324,1166.0,41.45707,-81.81518299999999,29,,
328,1188.0,41.454167,-81.815898,29,,
332,1204.0,41.451751,-81.816456,29,,
3839,9164.0,41.372516999999995,-81.850254,29,,
150,489.0,41.372102000000005,-81.836919,29,,
3841,9166.0,41.372534,-81.84355,29,,
84,331.0,41.458762,-81.805359,29,,
3840,9165.0,41.372637,-81.84665,29,,
148,485.0,41.372308000000004,-81.836538,29,,
2913,7132.0,41.462328,-81.813766,29,,
2919,7140.0,41.389249,-81.852928,29,,
2920,7141.0,41.46032,-81.814257,29,,
142,462.0,41.371912,-81.83080799999999,29,,
143,463.0,41.372113,-81.831609,29,,
2914,7133.0,41.452352000000005,-81.81618399999999,29,,
3359,8027.0,41.483274,-81.768654,30,,
3895,9460.0,41.518551,-81.497575,30,,
3893,9458.0,41.514488,-81.497562,30,,
3892,9457.0,41.506493,-81.49766899999999,30,,
4671,11320.0,41.437279,-81.820697,30,,
3886,9451.0,41.501096000000004,-81.491242,30,,
4672,11321.0,41.435778000000006,-81.82151400000001,30,,
1674,4641.0,41.486406,-81.507263,30,,
507,1900.0,41.538101,-81.497271,30,,
3894,9459.0,41.516719,-81.497578,30,,
4674,11324.0,41.430037,-81.825158,30,,
1673,4635.0,41.486377000000005,-81.503157,30,,
1671,4614.0,41.486431,-81.512183,30,,
4675,11326.0,41.427646,-81.82670999999999,30,,
4693,11361.0,41.490359999999995,-81.497862,30,,
3897,9463.0,41.522707000000004,-81.497247,30,,
3898,9464.0,41.532395,-81.497213,30,,
3899,9465.0,41.534566,-81.497222,30,,
3900,9466.0,41.525995,-81.49724599999999,30,,
3901,9467.0,41.529534999999996,-81.49721,30,,
4389,10712.0,41.439261,-81.82007800000001,30,,
4676,11328.0,41.425216,-81.828127,30,,
4673,11322.0,41.432426,-81.82364399999999,30,,
3852,9267.0,41.496477,-81.494676,30,,
3891,9456.0,41.511111,-81.49758299999999,30,,
3890,9455.0,41.504129999999996,-81.497877,30,,
36,146.0,41.491859000000005,-81.774617,30,,
2910,7128.0,41.423359999999995,-81.829305,30,,
3378,8051.0,41.470557,-81.768899,30,,
2897,7111.0,41.419183000000004,-81.830901,30,,
2800,6929.0,41.530919,-81.49724,30,,
2797,6924.0,41.538707,-81.497232,30,,
4235,10266.0,41.535743,-81.497224,30,,
2795,6921.0,41.492571000000005,-81.497842,30,,
4233,10264.0,41.527878,-81.497244,30,,
226,720.0,41.486421,-81.510758,30,,
1075,3104.0,41.540146,-81.57268499999999,30,,
27,113.0,41.490583,-81.771024,30,,
4272,10313.0,41.498761,-81.49114399999999,30,,
4273,10314.0,41.496615999999996,-81.49140200000001,30,,
4234,10265.0,41.520154,-81.49738599999999,30,,
2917,7137.0,41.434252,-81.822562,30,,
2783,6903.0,41.488347,-81.49786,30,,
4732,11521.0,41.499883000000004,-81.491067,30,,
337,1224.0,41.448941999999995,-81.817198,30,,
339,1229.0,41.446534,-81.81791199999999,30,,
249,808.0,41.486367,-81.49878000000001,30,,
340,1242.0,41.444515,-81.818578,30,,
342,1258.0,41.441590999999995,-81.81943100000001,30,,
4275,10316.0,41.486398,-81.505395,30,,
4274,10315.0,41.495773,-81.497865,30,,
3242,7820.0,41.537214,-81.57025,31,,
5159,14170.0,41.400162,-81.59669699999999,31,,
165,524.0,41.534634000000004,-81.566998,31,,
1387,3849.0,41.545421000000005,-81.575404,31,,
1076,3105.0,41.539832000000004,-81.572313,31,,
5415,14564.0,41.31293,-81.835027,32,,
268,885.0,41.580662,-81.49109399999999,32,,
1448,3990.0,41.606215,-81.503005,32,,
1450,3992.0,41.613494,-81.502971,32,,
264,858.0,41.577599,-81.494198,32,,
1447,3989.0,41.615246,-81.502983,32,,
1451,3998.0,41.591834000000006,-81.502724,32,,
1449,3991.0,41.602396999999996,-81.50282,32,,
1446,3988.0,41.615639,-81.50312199999999,32,,
3851,9265.0,41.498895000000005,-81.490915,32,,
1444,3986.0,41.611173,-81.503067,32,,
1443,3984.0,41.58875,-81.50269,32,,
1582,4318.0,41.607786,-81.503024,32,,
5227,14261.0,41.486209,-81.507032,32,,
1441,3980.0,41.589255,-81.502616,32,,
1440,3978.0,41.603997,-81.50285699999999,32,,
225,719.0,41.486234,-81.511072,32,,
1439,3977.0,41.604279,-81.502985,32,,
4420,10869.0,41.446042,-81.503681,32,,
5395,14543.0,41.305271000000005,-81.835025,32,,
1445,3987.0,41.610664,-81.502928,32,,
1442,3982.0,41.607494,-81.50289599999999,32,,
2903,7121.0,41.427096,-81.826763,32,,
2915,7135.0,41.432249,-81.823555,32,,
2791,6915.0,41.547108,-81.497075,32,,
2790,6914.0,41.496069,-81.497675,32,,
2789,6913.0,41.548833,-81.49724,32,,
5293,14340.0,41.586619,-81.498806,32,,
2788,6912.0,41.529745,-81.497057,32,,
2787,6911.0,41.527789,-81.497058,32,,
2792,6918.0,41.543308,-81.49708299999999,32,,
2786,6909.0,41.575375,-81.49591099999999,32,,
2782,6902.0,41.489796999999996,-81.49768399999999,32,,
2781,6901.0,41.56327,-81.496899,32,,
2780,6894.0,41.56496,-81.496825,32,,
4595,11193.0,41.549223,-81.575294,32,,
4594,11192.0,41.545685,-81.57529699999999,32,,
508,1902.0,41.537068,-81.497068,32,,
2785,6908.0,41.575441,-81.495788,32,,
362,1351.0,41.433878,-81.554115,32,,
5260,14300.0,41.540855,-81.497077,32,,
2794,6920.0,41.492069,-81.497685,32,,
2912,7131.0,41.435574,-81.821473,32,,
2909,7127.0,41.423476,-81.82905600000001,32,,
5339,14416.0,41.519604,-81.497173,32,,
2896,7109.0,41.447756,-81.817389,32,,
2804,6935.0,41.538094,-81.497068,32,,
2803,6934.0,41.574183000000005,-81.494709,32,,
2793,6919.0,41.543872,-81.497298,32,,
5309,14357.0,41.501465,-81.497675,32,,
2796,6923.0,41.571844,-81.494928,32,,
5296,14344.0,41.600887,-81.50269399999999,32,,
5295,14343.0,41.541199,-81.49730500000001,32,,
5294,14342.0,41.552454,-81.497208,32,,
4289,10335.0,41.606278,-81.502887,32,,
2638,6575.0,41.308205,-81.835107,32,,
2801,6930.0,41.525853000000005,-81.497059,32,,
4290,10336.0,41.609853,-81.502922,32,,
3896,9462.0,41.523092,-81.497062,32,,
5216,14245.0,41.599809,-81.502989,32,,
4259,10296.0,41.613351,-81.50308299999999,32,,
4238,10269.0,41.53259,-81.497056,32,,
4237,10268.0,41.535197,-81.497066,32,,
4236,10267.0,41.533955999999996,-81.497059,32,,
4232,10263.0,41.520322,-81.497125,32,,
4944,12457.0,41.564855,-81.496999,32,,
4741,11564.0,41.506842,-81.49744100000001,32,,
3241,7819.0,41.536965,-81.56966800000001,32,,
1013,2985.0,41.583164000000004,-81.490246,32,,
4733,11522.0,41.499968,-81.490806,32,,
1012,2984.0,41.582955,-81.489914,32,,
1011,2983.0,41.582174,-81.48925899999999,32,,
1007,2966.0,41.576394,-81.495373,32,,
5217,14246.0,41.592653000000006,-81.50296999999999,32,,
1002,2960.0,41.578913,-81.493847,32,,
89,340.0,41.30202,-81.83503499999999,32,,
2181,5761.0,41.582169,-81.494967,32,,
2182,5762.0,41.583089,-81.49226999999999,32,,
2183,5763.0,41.58311,-81.492352,32,,
4013,9721.0,41.295854999999996,-81.835089,32,,
1672,4632.0,41.486253000000005,-81.51430500000001,32,,
4260,10297.0,41.609756,-81.50304200000001,32,,
4261,10299.0,41.602437,-81.502976,32,,
4262,10300.0,41.59675,-81.503027,32,,
4263,10302.0,41.589282,-81.502832,32,,
4291,10337.0,41.617016,-81.502994,32,,
4288,10334.0,41.588475,-81.502239,32,,
4287,10333.0,41.580639,-81.490923,32,,
4286,10332.0,41.573889,-81.49449,32,,
4285,10331.0,41.554274,-81.497008,32,,
4284,10330.0,41.548807000000004,-81.497058,32,,
4283,10328.0,41.517948,-81.497405,32,,
4769,11625.0,41.596988,-81.502756,32,,
1220,3539.0,41.290804,-81.835042,32,,
4282,10327.0,41.516278,-81.497389,32,,
1670,4591.0,41.486188,-81.503232,32,,
4281,10326.0,41.513457,-81.497384,32,,
4279,10324.0,41.504165,-81.49765500000001,32,,
4277,10322.0,41.496342999999996,-81.49519699999999,32,,
4276,10321.0,41.486784,-81.497665,32,,
4271,10312.0,41.547326,-81.497259,32,,
4268,10308.0,41.554672,-81.49715400000001,32,,
4267,10307.0,41.563655,-81.497038,32,,
4266,10305.0,41.569631,-81.495665,32,,
4265,10304.0,41.572257,-81.494958,32,,
4264,10303.0,41.581545,-81.489489,32,,
1293,3689.0,41.504404,-81.687198,32,,
4280,10325.0,41.510703,-81.497416,32,,
96,349.0,41.29942,-81.835099,32,,
1003,2961.0,41.58133,-81.489682,32,,
243,789.0,41.48618,-81.50053299999999,32,,
3914,9500.0,41.617074,-81.50312,32,,
3917,9507.0,41.590689000000005,-81.502674,32,,
5658,14832.0,41.480429,-81.753922,32,,
1378,3837.0,41.542772,-81.575265,32,,
805,2528.0,41.583678000000006,-81.495362,32,,
3913,9499.0,41.61868,-81.50314499999999,32,,
803,2525.0,41.586942,-81.500608,32,,
804,2527.0,41.583446,-81.495255,32,,
802,2524.0,41.587018,-81.500003,32,,
801,2522.0,41.582215999999995,-81.495364,32,,
5174,14189.0,41.539141,-81.497288,32,,
2904,7122.0,41.444153,-81.818463,33,,
4900,12281.0,41.504493,-81.68098,33,,
3355,8020.0,41.472173,-81.768889,33,,
2905,7123.0,41.436946,-81.820619,33,,
2921,7144.0,41.441173,-81.819352,33,,
2906,7124.0,41.449841,-81.816775,33,,
2916,7136.0,41.43381,-81.822547,33,,
2900,7116.0,41.429676,-81.82518,33,,
3373,8046.0,41.469177,-81.768937,33,,
2922,7148.0,41.439027,-81.819988,33,,
5185,14203.0,41.36097,-81.462678,33,,
5606,14780.0,41.446312,-81.817813,33,,
3236,7810.0,41.525760999999996,-81.55775899999999,34,,
865,2690.0,41.500071999999996,-81.65475,34,,
240,782.0,41.498494,-81.67065600000001,34,,
867,2694.0,41.500377,-81.65224,34,,
863,2688.0,41.49981,-81.657274,34,,
5236,14270.0,41.552689,-81.496526,34,,
869,2696.0,41.500501,-81.645521,34,,
3230,7785.0,41.532274,-81.564192,34,,
3239,7813.0,41.52831,-81.559568,34,,
3240,7818.0,41.528490999999995,-81.559899,34,,
4270,10311.0,41.55275,-81.489925,34,,
859,2684.0,41.499241,-81.66242700000001,34,,
4269,10310.0,41.552677,-81.492181,34,,
857,2682.0,41.499006,-81.664427,34,,
5497,14662.0,41.360865000000004,-81.46280300000001,34,,
853,2677.0,41.498732000000004,-81.668581,34,,
3791,9015.0,41.55677,-81.488054,34,,
3788,9012.0,41.552752000000005,-81.492098,34,,
5714,14892.0,41.554451,-81.574188,34,,
3235,7809.0,41.526294,-81.558011,34,,
3790,9014.0,41.556736,-81.490764,34,,
3789,9013.0,41.558584,-81.488587,34,,
749,2427.0,41.444925,-81.62345400000001,35,,
873,2702.0,41.500271999999995,-81.63709399999999,35,,
836,2658.0,41.500510999999996,-81.644297,35,,
3370,8040.0,41.462088,-81.769005,36,,
5644,14818.0,41.353834,-81.458586,36,,
1388,3850.0,41.551418,-81.57536400000001,36,,
3919,9511.0,41.378229,-81.784874,36,,
2603,6517.0,41.509133,-81.664105,36,,
3232,7803.0,41.524158,-81.556598,36,,
2596,6509.0,41.506502000000005,-81.673445,36,,
5453,14617.0,41.505965,-81.690567,36,,
2598,6511.0,41.507404,-81.670245,36,,
4348,10538.0,41.514354,-81.553364,36,,
1386,3848.0,41.555382,-81.575377,36,,
5646,14820.0,41.35781,-81.46361800000001,36,,
3229,7784.0,41.532194,-81.563929,36,,
5642,14816.0,41.356818,-81.462647,36,,
1374,3833.0,41.558298,-81.57542099999999,36,,
167,532.0,41.534718,-81.566911,36,,
3238,7812.0,41.53011,-81.561724,36,,
4904,12285.0,41.505395,-81.677366,36,,
3351,8014.0,41.474498,-81.768889,36,,
3366,8034.0,41.459102,-81.76904,36,,
4903,12284.0,41.504773,-81.679786,36,,
4899,12280.0,41.503890999999996,-81.683204,36,,
1381,3843.0,41.553961,-81.575385,36,,
4864,12041.0,41.480206,-81.683274,37,,
3855,9301.0,41.490652000000004,-81.774998,37,,
3470,8261.0,41.49185,-81.70766,37,,
4866,12043.0,41.477532000000004,-81.68241,37,,
4865,12042.0,41.47789,-81.680576,37,,
2571,6472.0,41.501039,-81.695024,37,,
3363,8031.0,41.457304,-81.769052,37,,
4478,10956.0,41.478513,-81.549625,37,,
3375,8048.0,41.463361,-81.76899,37,,
3368,8037.0,41.488510999999995,-81.768613,37,,
4487,10965.0,41.47857,-81.520524,37,,
3628,8604.0,41.49198,-81.709766,37,,
42,152.0,41.490906,-81.777146,37,,
3748,8928.0,41.481683000000004,-81.571549,37,,
3749,8929.0,41.478823999999996,-81.558149,37,,
3747,8927.0,41.4824,-81.577313,37,,
5204,14229.0,41.500527000000005,-81.642606,38,,
3743,8907.0,41.478476,-81.536771,38,,
5181,14196.0,41.452104,-81.68766,38,,
5450,14614.0,41.447924,-81.68773,38,,
4593,11190.0,41.524358,-81.556528,38,,
5183,14199.0,41.447585,-81.678389,38,,
565,2070.0,41.44355,-81.77135,38,,
2728,6800.0,41.433659000000006,-81.793763,38,,
4465,10936.0,41.481685999999996,-81.571955,38,,
5177,14192.0,41.459223,-81.690501,38,,
5176,14191.0,41.463159000000005,-81.68972,38,,
4466,10937.0,41.4824,-81.57768399999999,38,,
3423,8146.0,41.449971999999995,-81.79041099999999,38,,
1376,3835.0,41.542648,-81.57536,38,,
3420,8142.0,41.454703,-81.790346,38,,
830,2649.0,41.500502000000004,-81.6485,38,,
3237,7811.0,41.530279,-81.561745,38,,
5178,14193.0,41.456658000000004,-81.689565,38,,
5683,14861.0,41.441140999999995,-81.774783,38,,
4458,10929.0,41.468429,-81.572468,39,,
4457,10928.0,41.471893,-81.576463,39,,
63,246.0,41.482585,-81.829498,39,,
3430,8155.0,41.44638,-81.790485,39,,
3233,7804.0,41.520747,-81.5557,39,,
3428,8151.0,41.439927000000004,-81.790615,39,,
3431,8156.0,41.44755,-81.790462,39,,
139,449.0,41.485735,-81.826105,39,,
3757,8937.0,41.475549,-81.580667,39,,
4454,10925.0,41.482138,-81.58815600000001,39,,
5182,14197.0,41.447499,-81.687554,39,,
5180,14195.0,41.452104999999996,-81.687776,39,,
5179,14194.0,41.465972,-81.69018299999999,39,,
3758,8938.0,41.478892,-81.584513,39,,
1383,3845.0,41.566776000000004,-81.57543299999999,39,,
1380,3841.0,41.560767999999996,-81.57538100000001,39,,
1377,3836.0,41.564677,-81.575438,39,,
847,2670.0,41.499245,-81.61545500000001,39,,
871,2699.0,41.500372,-81.639685,39,,
876,2705.0,41.500085999999996,-81.63361,39,,
880,2709.0,41.499938,-81.629869,39,,
882,2711.0,41.499859,-81.62865,39,,
886,2715.0,41.499659,-81.624685,39,,
891,2720.0,41.499427000000004,-81.619538,39,,
884,2713.0,41.499772,-81.626451,39,,
2952,7232.0,41.48619,-81.822908,39,,
2951,7231.0,41.485081,-81.828452,39,,
4309,10449.0,41.489391999999995,-81.822479,39,,
467,1752.0,41.500192,-81.63539899999999,39,,
4460,10931.0,41.466569,-81.553749,40,,
5647,14821.0,41.357901,-81.46378100000001,40,,
4480,10958.0,41.478522999999996,-81.536772,40,,
4479,10957.0,41.478516,-81.542833,40,,
4455,10926.0,41.479193,-81.584942,40,,
3362,8030.0,41.457056,-81.768861,40,,
3361,8029.0,41.459846999999996,-81.76884,40,,
1163,3420.0,41.480914,-81.837456,40,,
3357,8025.0,41.455721999999994,-81.768876,40,,
3978,9651.0,41.448066,-81.7685,40,,
1151,3403.0,41.479557,-81.84100699999999,40,,
3979,9652.0,41.453547,-81.768897,40,,
1147,3396.0,41.478531,-81.84399499999999,40,,
4475,10953.0,41.46662,-81.54655799999999,40,,
4299,10422.0,41.48229,-81.83475200000001,40,,
4474,10952.0,41.466601000000004,-81.56542900000001,40,,
5645,14819.0,41.353784000000005,-81.458832,40,,
2055,5526.0,41.506558,-81.689391,40,,
4464,10935.0,41.480964,-81.565822,40,,
4330,10473.0,41.476579,-81.84745500000001,40,,
4459,10930.0,41.466609000000005,-81.558495,40,,
4461,10932.0,41.465969,-81.537991,40,,
4660,11301.0,41.444598,-81.76951600000001,40,,
4486,10964.0,41.478576000000004,-81.518187,40,,
5274,14318.0,41.453534999999995,-81.76909,40,,
5275,14319.0,41.446998,-81.767162,40,,
3374,8047.0,41.463491999999995,-81.7688,40,,
571,2078.0,41.442214,-81.773033,40,,
578,2092.0,41.439966999999996,-81.776239,40,,
3731,8883.0,41.466613,-81.553092,40,,
3733,8885.0,41.466626,-81.539804,40,,
3746,8926.0,41.483336,-81.584694,40,,
3752,8932.0,41.478553000000005,-81.52727900000001,40,,
3759,8939.0,41.482374,-81.58835,40,,
5641,14815.0,41.356704,-81.462375,40,,
3756,8936.0,41.472228,-81.576926,40,,
3367,8036.0,41.449958,-81.76894300000001,40,,
3782,8995.0,41.505221999999996,-81.687933,40,,
4456,10927.0,41.475809000000005,-81.581048,40,,
3234,7806.0,41.520571999999994,-81.555964,41,,
3631,8607.0,41.570578000000005,-81.572303,41,,
3425,8148.0,41.452697,-81.790353,41,,
4591,11186.0,41.51721,-81.555899,41,,
3417,8138.0,41.444658000000004,-81.790521,41,,
3629,8605.0,41.569303999999995,-81.574555,41,,
1148,3397.0,41.478912,-81.843435,42,,
4311,10451.0,41.474888,-81.851526,42,,
3562,8486.0,41.463198,-81.80113100000001,42,,
4877,12124.0,41.435421000000005,-81.79069799999999,42,,
3419,8140.0,41.442796,-81.790566,42,,
4876,12123.0,41.434059000000005,-81.790759,42,,
4308,10448.0,41.489709000000005,-81.822721,42,,
3427,8150.0,41.437808000000004,-81.79065899999999,42,,
3563,8487.0,41.472702000000005,-81.79897199999999,42,,
133,439.0,41.486295,-81.823144,42,,
1152,3404.0,41.479783000000005,-81.84066999999999,42,,
62,242.0,41.482871,-81.829592,42,,
1157,3413.0,41.476929,-81.847116,42,,
1398,3860.0,41.573068,-81.571873,42,,
1162,3418.0,41.481001,-81.83754499999999,42,,
140,450.0,41.485814000000005,-81.82625,42,,
144,464.0,41.485203999999996,-81.828338,42,,
5416,14565.0,41.530989,-81.5819,42,,
1207,3490.0,41.482141,-81.835553,42,,
5417,14566.0,41.533448,-81.58510799999999,42,,
4670,11319.0,41.466394,-81.798698,42,,
5369,14508.0,41.530916,-81.583973,42,,
3574,8498.0,41.461219,-81.804108,42,,
4423,10876.0,41.5093,-81.579926,43,,
3212,7749.0,41.499118,-81.694547,43,,
4310,10450.0,41.49107,-81.82185,43,,
3783,8997.0,41.500465000000005,-81.697048,43,,
2060,5537.0,41.501874,-81.69859100000001,43,,
1886,5190.0,41.508418,-81.641375,43,,
1888,5192.0,41.508426,-81.639753,43,,
1890,5194.0,41.508869,-81.636604,43,,
1892,5196.0,41.509266,-81.633896,43,,
1894,5198.0,41.509315,-81.63096,43,,
4393,10728.0,41.4984,-81.672106,43,,
3353,8017.0,41.451756,-81.769111,43,,
3380,8053.0,41.426289000000004,-81.780234,43,,
3384,8067.0,41.396871999999995,-81.78446,43,,
3387,8070.0,41.423091,-81.780363,43,,
2058,5534.0,41.506102,-81.690294,43,,
3395,8081.0,41.428432,-81.780168,43,,
3399,8091.0,41.429588,-81.780141,43,,
4334,10499.0,41.508623,-81.644503,43,,
2165,5713.0,41.510968,-81.645891,43,,
3400,8092.0,41.404517,-81.784318,43,,
3409,8104.0,41.424316,-81.780299,43,,
2158,5701.0,41.50355,-81.56540600000001,43,,
2126,5663.0,41.499026,-81.565223,43,,
4184,10205.0,41.508666,-81.579931,43,,
2102,5631.0,41.505889,-81.565415,43,,
2100,5627.0,41.496323,-81.565075,43,,
3398,8087.0,41.431965000000005,-81.780079,43,,
2161,5705.0,41.514649,-81.56848000000001,43,,
1598,4347.0,41.506568,-81.587136,43,,
5060,14012.0,41.513546999999996,-81.55543399999999,43,,
860,2685.0,41.49935,-81.661937,43,,
4973,12496.0,41.50851,-81.63809599999999,43,,
4662,11311.0,41.434402,-81.78002,43,,
400,1528.0,41.404321,-81.639206,43,,
5103,14083.0,41.418905,-81.781153,43,,
5104,14084.0,41.415652,-81.78375799999999,43,,
5105,14085.0,41.407664000000004,-81.784212,43,,
894,2726.0,41.4991,-81.61040799999999,43,,
893,2725.0,41.499016999999995,-81.610401,43,,
892,2721.0,41.499769,-81.607799,43,,
845,2668.0,41.499367,-81.618505,43,,
1597,4346.0,41.507471,-81.583253,43,,
888,2717.0,41.499552,-81.621902,43,,
878,2707.0,41.499984999999995,-81.631546,43,,
1595,4344.0,41.50138,-81.59759100000001,43,,
848,2671.0,41.499306,-81.615082,43,,
849,2672.0,41.499131,-81.613383,43,,
850,2673.0,41.499091,-81.6122,43,,
856,2680.0,41.499019,-81.666451,43,,
5248,14284.0,41.510977000000004,-81.644817,43,,
621,2179.0,41.411941,-81.640787,43,,
4614,11223.0,41.493922,-81.56505,43,,
1061,3076.0,41.491799,-81.806652,43,,
4736,11548.0,41.510456,-81.579987,43,,
1055,3061.0,41.488289,-81.772402,43,,
1056,3064.0,41.491296000000006,-81.816463,43,,
1057,3067.0,41.484553000000005,-81.746895,43,,
1059,3072.0,41.490767,-81.783056,43,,
1051,3052.0,41.491209999999995,-81.789514,43,,
1064,3080.0,41.485183,-81.75654399999999,43,,
1066,3084.0,41.486038,-81.761258,43,,
1049,3050.0,41.491657000000004,-81.796764,43,,
1048,3048.0,41.483936,-81.749647,43,,
1067,3089.0,41.486867,-81.765773,43,,
1069,3091.0,41.487327,-81.768227,43,,
1071,3095.0,41.491692,-81.79889399999999,43,,
1073,3098.0,41.484512,-81.752815,43,,
1074,3100.0,41.491606,-81.810497,43,,
239,776.0,41.498576,-81.670677,43,,
1053,3055.0,41.488873,-81.77498100000001,43,,
1494,4111.0,41.471338,-81.651438,44,,
361,1338.0,41.539336,-81.515372,44,,
344,1270.0,41.537579,-81.5289,44,,
3649,8672.0,41.538859,-81.497714,44,,
374,1408.0,41.538863,-81.503467,44,,
1379,3840.0,41.555619,-81.575521,44,,
3996,9680.0,41.474610999999996,-81.651485,44,,
890,2719.0,41.499541,-81.620047,44,,
889,2718.0,41.499623,-81.621528,44,,
1806,4973.0,41.575806,-81.55674300000001,44,,
866,2691.0,41.500201000000004,-81.65450799999999,44,,
3410,8113.0,41.390589,-81.784594,44,,
4649,11280.0,41.409888,-81.53715600000001,44,,
968,2863.0,41.406760999999996,-81.53725,44,,
971,2868.0,41.396646000000004,-81.537121,44,,
1036,3031.0,41.469592999999996,-81.722949,44,,
1382,3844.0,41.553528,-81.57549399999999,44,,
1384,3846.0,41.566452000000005,-81.575672,44,,
1389,3851.0,41.551363,-81.575468,44,,
2090,5610.0,41.490608,-81.56504100000001,44,,
4197,10220.0,41.539044,-81.51051600000001,44,,
4196,10219.0,41.539245,-81.513733,44,,
4195,10218.0,41.539229,-81.519725,44,,
4194,10217.0,41.533212,-81.538111,44,,
4193,10216.0,41.530856,-81.542477,44,,
4192,10215.0,41.530087,-81.546162,44,,
4191,10214.0,41.530068,-81.552341,44,,
4190,10213.0,41.525833,-81.558097,44,,
4189,10212.0,41.521640999999995,-81.566735,44,,
4183,10204.0,41.5046,-81.590252,44,,
1881,5179.0,41.509332,-81.627604,44,,
2130,5668.0,41.518193,-81.569704,44,,
4179,10194.0,41.538814,-81.50038,44,,
4715,11407.0,41.411792999999996,-81.53735999999999,44,,
313,1129.0,41.525533,-81.558766,44,,
322,1153.0,41.528473999999996,-81.555436,44,,
3507,8333.0,41.469417,-81.736255,44,,
4666,11315.0,41.387176000000004,-81.78465899999999,44,,
3390,8075.0,41.395334999999996,-81.784492,44,,
975,2873.0,41.408262,-81.537306,44,,
4665,11314.0,41.392314,-81.78455799999999,44,,
4664,11313.0,41.398798,-81.784421,44,,
4663,11312.0,41.402628,-81.78433299999999,44,,
969,2866.0,41.399626,-81.537139,44,,
4178,10193.0,41.538876,-81.50638000000001,44,,
3650,8673.0,41.538953,-81.495366,44,,
858,2683.0,41.499192,-81.66350899999999,44,,
4596,11194.0,41.576159000000004,-81.554204,44,,
4590,11183.0,41.549277000000004,-81.575437,44,,
5215,14244.0,41.560732,-81.57558,44,,
2481,6313.0,41.536237,-81.532473,44,,
2486,6318.0,41.53009,-81.54454,44,,
2487,6319.0,41.523969,-81.56302600000001,44,,
2490,6324.0,41.52001,-81.56830500000001,44,,
2493,6328.0,41.535081,-81.534617,44,,
3347,7978.0,41.577727,-81.552155,44,,
2497,6332.0,41.538041,-81.526326,44,,
2500,6335.0,41.53008,-81.549909,44,,
5252,14288.0,41.538975,-81.50859399999999,44,,
2594,6507.0,41.505784000000006,-81.675984,44,,
2601,6515.0,41.50847,-81.6665,44,,
3734,8888.0,41.467892,-81.651383,44,,
4597,11195.0,41.578612,-81.550997,44,,
1596,4345.0,41.50292,-81.594412,44,,
2494,6329.0,41.533954,-81.536713,44,,
851,2674.0,41.499167,-81.611995,44,,
846,2669.0,41.49943,-81.61813199999999,45,,
2089,5609.0,41.504618,-81.56540600000001,45,,
2093,5617.0,41.501443,-81.565403,45,,
1028,3023.0,41.469724,-81.709952,45,,
646,2207.0,41.320319,-81.626937,45,,
648,2213.0,41.351527000000004,-81.633699,45,,
654,2219.0,41.345149,-81.63210500000001,45,,
887,2716.0,41.499735,-81.624342,45,,
492,1862.0,41.315472,-81.62704699999999,45,,
2084,5573.0,41.530618,-81.606533,45,,
868,2695.0,41.500493,-81.652272,45,,
4616,11225.0,41.537690999999995,-81.60799499999999,45,,
870,2698.0,41.500605,-81.642032,45,,
872,2700.0,41.500493,-81.639347,45,,
2133,5671.0,41.512342,-81.56732199999999,45,,
874,2703.0,41.500347,-81.636689,45,,
875,2704.0,41.500281,-81.635363,45,,
877,2706.0,41.500184000000004,-81.633382,45,,
4424,10878.0,41.455636,-81.657705,45,,
487,1839.0,41.325339,-81.626935,45,,
4515,11015.0,41.453121,-81.73735,45,,
1399,3861.0,41.573547999999995,-81.572027,45,,
641,2202.0,41.361688,-81.636215,45,,
633,2192.0,41.322652000000005,-81.626931,45,,
1223,3544.0,41.547809,-81.605776,45,,
511,1905.0,41.304384999999996,-81.627116,45,,
498,1876.0,41.310811,-81.627074,45,,
5262,14302.0,41.454864,-81.737572,45,,
594,2151.0,41.349839,-81.633309,45,,
600,2157.0,41.318581,-81.62696600000001,45,,
601,2158.0,41.317029,-81.626979,45,,
862,2687.0,41.499603,-81.65996,45,,
3735,8890.0,41.478390000000005,-81.651354,45,,
609,2167.0,41.373003000000004,-81.63908599999999,45,,
864,2689.0,41.499941,-81.656973,45,,
4719,11446.0,41.485721000000005,-81.517088,45,,
619,2177.0,41.339634000000004,-81.628141,45,,
854,2678.0,41.498829,-81.66835,45,,
